"DateTime,""Price"""
2025-05-26 00:00:00,0.4176533000700818
2025-05-27 00:00:00,0.4153592204582936
2025-05-28 00:00:00,0.43147965420638995
2025-05-29 00:00:00,0.4350518031911444
2025-05-30 00:00:00,0.4275487440288996
2025-05-31 00:00:00,0.42492388770780753
2025-06-01 00:00:00,0.4281072403997722
2025-06-02 00:00:00,0.441303565003828
2025-06-03 00:00:00,0.44092411058771575
2025-06-04 00:00:00,0.4377373105401243
2025-06-05 00:00:00,0.43388022061086245
2025-06-06 00:00:00,0.42695839162457677
2025-06-07 00:00:00,0.4265827805167484
2025-06-08 00:00:00,0.42283860475886115
2025-06-09 00:00:00,0.4260985293747908
2025-06-10 00:00:00,0.4258178081206633
2025-06-11 00:00:00,0.4120340136791723
2025-06-12 00:00:00,0.4042120713782033
2025-06-13 00:00:00,0.40741513283119474
2025-06-14 00:00:00,0.4081433916677488
2025-06-15 00:00:00,0.41295631036433
2025-06-16 00:00:00,0.43345353717985713
2025-06-17 00:00:00,0.4325263116785073
2025-06-18 00:00:00,0.41914288767678465
2025-06-19 00:00:00,0.42455873925710463
2025-06-20 00:00:00,0.43022120553576865
2025-06-21 00:00:00,0.43076919258341223
2025-06-22 00:00:00,0.42706028568099913
2025-06-23 00:00:00,0.42432122119767907
2025-06-24 00:00:00,0.426376769437166
2025-06-25 00:00:00,0.41964437452773296
2025-06-26 00:00:00,0.41951118945714344
2025-06-27 00:00:00,0.4201941498077714
2025-06-28 00:00:00,0.417127750063061
2025-06-29 00:00:00,0.4219205232311251
2025-06-30 00:00:00,0.4218049754543221
2025-07-01 00:00:00,0.42075108977809095
2025-07-02 00:00:00,0.4196137530429719
2025-07-03 00:00:00,0.41955575163660047
2025-07-04 00:00:00,0.419709929557395
2025-07-05 00:00:00,0.4224742038796586
2025-07-06 00:00:00,0.4275075452367243
2025-07-07 00:00:00,0.42382831840664736
2025-07-08 00:00:00,0.4244330270937238
2025-07-09 00:00:00,0.42268878110201
2025-07-10 00:00:00,0.42607600270702223
2025-07-11 00:00:00,0.4267508403692169
2025-07-12 00:00:00,0.4255295859680423
2025-07-13 00:00:00,0.4343386868126781
2025-07-14 00:00:00,0.4358772432004136
2025-07-15 00:00:00,0.43615606994878564
2025-07-16 00:00:00,0.4428162458303086
2025-07-17 00:00:00,0.44571090869832997
2025-07-18 00:00:00,0.4456457833126463
2025-07-19 00:00:00,0.4532965882243573
2025-07-20 00:00:00,0.46423886047684065
2025-07-21 00:00:00,0.4664364054483614
2025-07-22 00:00:00,0.4586803829328111
2025-07-23 00:00:00,0.4525653214639776
2025-07-24 00:00:00,0.4539208227485603
2025-07-25 00:00:00,0.46593144750252335
2025-07-26 00:00:00,0.46270736055045697
2025-07-27 00:00:00,0.4709044672758569
2025-07-28 00:00:00,0.4789835346329378
2025-07-29 00:00:00,0.47897309308848496
2025-07-30 00:00:00,0.47811160039003725
2025-07-31 00:00:00,0.4831726008595314
2025-08-01 00:00:00,0.4787834674050839
2025-08-02 00:00:00,0.4845188789016042
2025-08-03 00:00:00,0.48609923458434556
2025-08-04 00:00:00,0.48529484326276046
2025-08-05 00:00:00,0.4818183810428959
2025-08-06 00:00:00,0.478273285387549
2025-08-07 00:00:00,0.48506100871836705
2025-08-08 00:00:00,0.490285126881784
2025-08-09 00:00:00,0.5122747915402702
2025-08-10 00:00:00,0.534591000685042
2025-08-11 00:00:00,0.5401774132441292
2025-08-12 00:00:00,0.5372205153191555
2025-08-13 00:00:00,0.5275944554391592
2025-08-14 00:00:00,0.5178776846953242
2025-08-15 00:00:00,0.509774759905478
2025-08-16 00:00:00,0.5153524652911216
2025-08-17 00:00:00,0.5148140143455731
2025-08-18 00:00:00,0.5133286013922352
2025-08-19 00:00:00,0.5163105959242842
2025-08-20 00:00:00,0.5089224023435999
2025-08-21 00:00:00,0.506552366648337
2025-08-22 00:00:00,0.5137038116947374
2025-08-23 00:00:00,0.5183715577193921
2025-08-24 00:00:00,0.5229289966690458
2025-08-25 00:00:00,0.5216542758203326
2025-08-26 00:00:00,0.5188744276674188
2025-08-27 00:00:00,0.5193027244181887
2025-08-28 00:00:00,0.5218958124125952
2025-08-29 00:00:00,0.5170733301967186
2025-08-30 00:00:00,0.5182209132346691
2025-08-31 00:00:00,0.5185031588202907
2025-09-01 00:00:00,0.5255778770534945
2025-09-02 00:00:00,0.5311375592853096
2025-09-03 00:00:00,0.5212803948046768
2025-09-04 00:00:00,0.5144024749398785
2025-09-05 00:00:00,0.5151387355678183
2025-09-06 00:00:00,0.5188616539318134
2025-09-07 00:00:00,0.517296448275191
2025-09-08 00:00:00,0.516212739429191
2025-09-09 00:00:00,0.5151181148141174
2025-09-10 00:00:00,0.5102567086366704
2025-09-11 00:00:00,0.5063436228124334
2025-09-11 18:37:00,0.5031758569910639
